championName,itemId,itemName,total
Rammus,3143,"Randuin's Omen",3
Rammus,8001,"Anathema's Chains",3
Rammus,3083,"Warmog's Armor",2
Rammus,7003,"Turbocharged Hexperiment",2
Rammus,3742,"Dead Man's Plate",2
Rammus,1057,"Negatron Cloak",1
Rammus,3340,"Stealth Ward",1
Rammus,3363,"Farsight Alteration",1
Rammus,3105,"Aegis of the Legion",1
Rammus,2421,"Broken Stopwatch",1
Rammus,3801,"Crystalline Bracer",1
Rammus,4401,"Force of Nature",1
Rammus,3110,"Frozen Heart",1
Rammus,3066,"Winged Moonplate",1
Rammus,2033,"Corrupting Potion",1
Rammus,3191,"Seeker's Armguard",1
RekSai,3364,"Oracle Lens",71
RekSai,6693,"Prowler's Claw",61
RekSai,3814,"Edge of Night",34
RekSai,3047,"Plated Steelcaps",32
RekSai,3111,"Mercury's Treads",31
RekSai,1028,"Ruby Crystal",23
RekSai,2055,"Control Ward",23
RekSai,2031,"Refillable Potion",17
RekSai,1036,"Long Sword",16
RekSai,3134,"Serrated Dirk",13
RekSai,3044,Phage,12
RekSai,3053,"Sterak's Gage",12
RekSai,2421,"Broken Stopwatch",9
RekSai,3026,"Guardian Angel",9
RekSai,6631,Stridebreaker,9
RekSai,1001,Boots,8
RekSai,1037,Pickaxe,8
RekSai,6695,"Serpent's Fang",8
RekSai,3071,"Black Cleaver",8
RekSai,3133,"Caulfield's Warhammer",7
RekSai,1031,"Chain Vest",7
RekSai,2420,Stopwatch,4
RekSai,1029,"Cloth Armor",4
RekSai,3076,"Bramble Vest",3
RekSai,3123,"Executioner's Calling",2
RekSai,1038,"B. F. Sword",2
RekSai,1057,"Negatron Cloak",2
RekSai,6676,"The Collector",2
RekSai,3340,"Stealth Ward",2
RekSai,3067,Kindlegem,2
RekSai,6333,"Death's Dance",2
RekSai,1033,"Null-Magic Mantle",1
RekSai,3001,"Abyssal Mask",1
RekSai,3066,"Winged Moonplate",1
RekSai,3075,Thornmail,1
RekSai,3155,Hexdrinker,1
RekSai,3363,"Farsight Alteration",1
RekSai,6630,Goredrinker,1
RekSai,3158,"Ionian Boots of Lucidity",1
RekSai,3156,"Maw of Malmortius",1
Rell,3364,"Oracle Lens",66
Rell,2055,"Control Ward",46
Rell,3860,"Bulwark of the Mountain",40
Rell,3190,"Locket of the Iron Solari",37
Rell,3047,"Plated Steelcaps",30
Rell,3859,"Targon's Buckler",25
Rell,3067,Kindlegem,21
Rell,3158,"Ionian Boots of Lucidity",21
Rell,1029,"Cloth Armor",16
Rell,1033,"Null-Magic Mantle",10
Rell,3111,"Mercury's Treads",10
Rell,3076,"Bramble Vest",8
Rell,1028,"Ruby Crystal",7
Rell,3075,Thornmail,7
Rell,2031,"Refillable Potion",7
Rell,3066,"Winged Moonplate",6
Rell,6664,"Turbo Chemtank",6
Rell,8001,"Anathema's Chains",5
Rell,1011,"Giant's Belt",5
Rell,3191,"Seeker's Armguard",5
Rell,3109,"Knight's Vow",4
Rell,2421,"Broken Stopwatch",4
Rell,3801,"Crystalline Bracer",3
Rell,1057,"Negatron Cloak",3
Rell,3050,"Zeke's Convergence",3
Rell,6660,"Bami's Cinder",2
Rell,1052,"Amplifying Tome",2
Rell,3108,"Fiendish Codex",2
Rell,2424,"Broken Stopwatch",2
Rell,3858,"Relic Shield",2
Rell,3009,"Boots of Swiftness",2
Rell,3117,"Mobility Boots",2
Rell,3105,"Aegis of the Legion",2
Rell,1001,Boots,2
Rell,3157,"Zhonya's Hourglass",2
Rell,1031,"Chain Vest",1
Rell,2003,"Health Potion",1
Rell,3001,"Abyssal Mask",1
Rell,3070,"Tear of the Goddess",1
Rell,3107,Redemption,1
Rell,3742,"Dead Man's Plate",1
Rell,3802,"Lost Chapter",1
Rell,3916,"Oblivion Orb",1
Rell,4643,"Vigilant Wardstone",1
Rell,3340,"Stealth Ward",1
Renekton,3047,"Plated Steelcaps",118
Renekton,3340,"Stealth Ward",112
Renekton,6630,Goredrinker,99
Renekton,3053,"Sterak's Gage",85
Renekton,1054,"Doran's Shield",54
Renekton,6631,Stridebreaker,51
Renekton,1055,"Doran's Blade",43
Renekton,3364,"Oracle Lens",41
Renekton,3111,"Mercury's Treads",40
Renekton,1028,"Ruby Crystal",39
Renekton,3044,Phage,24
Renekton,3076,"Bramble Vest",23
Renekton,3067,Kindlegem,21
Renekton,3071,"Black Cleaver",20
Renekton,1036,"Long Sword",19
Renekton,2031,"Refillable Potion",18
Renekton,2055,"Control Ward",18
Renekton,3153,"Blade of The Ruined King",17
Renekton,3363,"Farsight Alteration",17
Renekton,3123,"Executioner's Calling",16
Renekton,1037,Pickaxe,15
Renekton,3143,"Randuin's Omen",13
Renekton,3133,"Caulfield's Warhammer",12
Renekton,3082,"Warden's Mail",11
Renekton,3065,"Spirit Visage",11
Renekton,3026,"Guardian Angel",10
Renekton,3181,Hullbreaker,9
Renekton,6333,"Death's Dance",9
Renekton,6693,"Prowler's Claw",9
Renekton,2420,Stopwatch,8
Renekton,1029,"Cloth Armor",7
Renekton,1031,"Chain Vest",7
Renekton,8001,"Anathema's Chains",7
Renekton,3075,Thornmail,6
Renekton,2421,"Broken Stopwatch",6
Renekton,1001,Boots,6
Renekton,3211,"Spectre's Cowl",6
Renekton,1038,"B. F. Sword",5
Renekton,6029,"Ironspike Whip",5
Renekton,6609,"Chempunk Chainsword",4
Renekton,3193,"Gargoyle Stoneplate",4
Renekton,1011,"Giant's Belt",4
Renekton,3077,Tiamat,3
Renekton,1033,"Null-Magic Mantle",3
Renekton,3035,"Last Whisper",3
Renekton,1083,Cull,2
Renekton,1057,"Negatron Cloak",2
Renekton,1053,"Vampiric Scepter",2
Renekton,1043,"Recurve Bow",2
Renekton,3105,"Aegis of the Legion",2
Renekton,3158,"Ionian Boots of Lucidity",2
Renekton,3748,"Titanic Hydra",2
Renekton,3155,Hexdrinker,1
Renekton,3051,"Hearthbound Axe",1
Renekton,3742,"Dead Man's Plate",1
Renekton,3001,"Abyssal Mask",1
Renekton,4401,"Force of Nature",1
Renekton,3814,"Edge of Night",1
Renekton,6694,"Serylda's Grudge",1
Renekton,6695,"Serpent's Fang",1
Renekton,3091,"Wit's End",1
Rengar,3364,"Oracle Lens",64
Rengar,3158,"Ionian Boots of Lucidity",51
Rengar,3047,"Plated Steelcaps",45
Rengar,3340,"Stealth Ward",36
Rengar,3508,"Essence Reaver",35
Rengar,6630,Goredrinker,34
Rengar,1055,"Doran's Blade",32
Rengar,6631,Stridebreaker,31
Rengar,1036,"Long Sword",25
Rengar,3036,"Lord Dominik's Regards",21
Rengar,6691,"Duskblade of Draktharr",18
Rengar,3181,Hullbreaker,18
Rengar,1054,"Doran's Shield",17
Rengar,3133,"Caulfield's Warhammer",16
Rengar,6695,"Serpent's Fang",16
Rengar,2055,"Control Ward",15
Rengar,3123,"Executioner's Calling",14
Rengar,3363,"Farsight Alteration",13
Rengar,6632,"Divine Sunderer",13
Rengar,3076,"Bramble Vest",13
Rengar,3134,"Serrated Dirk",13
Rengar,1018,"Cloak of Agility",12
Rengar,3157,"Zhonya's Hourglass",12
Rengar,3057,Sheen,10
Rengar,2421,"Broken Stopwatch",9
Rengar,1028,"Ruby Crystal",8
Rengar,3053,"Sterak's Gage",8
Rengar,3111,"Mercury's Treads",8
Rengar,2031,"Refillable Potion",7
Rengar,1001,Boots,7
Rengar,3035,"Last Whisper",6
Rengar,1037,Pickaxe,6
Rengar,6692,Eclipse,6
Rengar,6609,"Chempunk Chainsword",5
Rengar,3814,"Edge of Night",5
Rengar,3031,"Infinity Edge",5
Rengar,1029,"Cloth Armor",5
Rengar,3065,"Spirit Visage",5
Rengar,8001,"Anathema's Chains",5
Rengar,3078,"Trinity Force",4
Rengar,3191,"Seeker's Armguard",4
Rengar,6333,"Death's Dance",4
Rengar,1053,"Vampiric Scepter",4
Rengar,3067,Kindlegem,4
Rengar,3071,"Black Cleaver",4
Rengar,3748,"Titanic Hydra",3
Rengar,3026,"Guardian Angel",3
Rengar,1038,"B. F. Sword",3
Rengar,1033,"Null-Magic Mantle",3
Rengar,1031,"Chain Vest",3
Rengar,3108,"Fiendish Codex",3
Rengar,3051,"Hearthbound Axe",2
Rengar,3143,"Randuin's Omen",2
Rengar,3513,"Eye of the Herald",2
Rengar,3211,"Spectre's Cowl",2
Rengar,3077,Tiamat,2
Rengar,3066,"Winged Moonplate",1
Rengar,3046,"Phantom Dancer",1
Rengar,3082,"Warden's Mail",1
Rengar,3044,Phage,1
Rengar,2422,"Slightly Magical Footwear",1
Rengar,2420,Stopwatch,1
Rengar,2003,"Health Potion",1
Rengar,6029,"Ironspike Whip",1
Rengar,3086,Zeal,1
Rengar,1082,"Dark Seal",1
Rengar,3074,"Ravenous Hydra",1
Rengar,1035,Emberknife,1
Rengar,3072,Bloodthirster,1
Rengar,6676,"The Collector",1
Rengar,3070,"Tear of the Goddess",1
Rengar,3107,Redemption,1
Rengar,3153,"Blade of The Ruined King",1
Rengar,3155,Hexdrinker,1
Riven,6630,Goredrinker,131
Riven,3071,"Black Cleaver",88
Riven,3340,"Stealth Ward",76
Riven,3158,"Ionian Boots of Lucidity",69
Riven,1055,"Doran's Blade",45
Riven,1036,"Long Sword",42
Riven,3133,"Caulfield's Warhammer",40
Riven,3047,"Plated Steelcaps",40
Riven,3363,"Farsight Alteration",36
Riven,3364,"Oracle Lens",35
Riven,2031,"Refillable Potion",26
Riven,3123,"Executioner's Calling",21
Riven,1001,Boots,20
Riven,2055,"Control Ward",19
Riven,6333,"Death's Dance",18
Riven,3067,Kindlegem,17
Riven,1054,"Doran's Shield",16
Riven,3044,Phage,15
Riven,3026,"Guardian Angel",13
Riven,6694,"Serylda's Grudge",13
Riven,3053,"Sterak's Gage",12
Riven,3074,"Ravenous Hydra",12
Riven,1037,Pickaxe,11
Riven,6609,"Chempunk Chainsword",11
Riven,3111,"Mercury's Treads",10
Riven,2421,"Broken Stopwatch",8
Riven,6695,"Serpent's Fang",8
Riven,1028,"Ruby Crystal",7
Riven,1029,"Cloth Armor",7
Riven,3134,"Serrated Dirk",5
Riven,6029,"Ironspike Whip",5
Riven,2420,Stopwatch,4
Riven,3156,"Maw of Malmortius",4
Riven,6631,Stridebreaker,4
Riven,1031,"Chain Vest",3
Riven,3065,"Spirit Visage",3
Riven,3077,Tiamat,3
Riven,3035,"Last Whisper",2
Riven,3155,Hexdrinker,2
Riven,3181,Hullbreaker,2
Riven,3508,"Essence Reaver",2
Riven,3814,"Edge of Night",2
Riven,6035,"Silvermere Dawn",2
Riven,1038,"B. F. Sword",1
Riven,3143,"Randuin's Omen",1
Riven,6692,Eclipse,1
Riven,3140,"Quicksilver Sash",1
Riven,3001,"Abyssal Mask",1
Rumble,3020,"Sorcerer's Shoes",260
Rumble,3364,"Oracle Lens",181
Rumble,3157,"Zhonya's Hourglass",180
Rumble,1082,"Dark Seal",129
Rumble,4636,"Night Harvester",120
Rumble,3916,"Oblivion Orb",89
Rumble,3152,"Hextech Rocketbelt",81
Rumble,3363,"Farsight Alteration",74
Rumble,3135,"Void Staff",73
Rumble,3165,Morellonomicon,66
Rumble,4633,Riftmaker,62
Rumble,1026,"Blasting Wand",54
Rumble,2055,"Control Ward",47
Rumble,3041,"Mejai's Soulstealer",44
Rumble,1056,"Doran's Ring",44
Rumble,2031,"Refillable Potion",39
Rumble,3340,"Stealth Ward",36
Rumble,1052,"Amplifying Tome",35
Rumble,4630,"Blighting Jewel",30
Rumble,3191,"Seeker's Armguard",24
Rumble,2421,"Broken Stopwatch",23
Rumble,3089,"Rabadon's Deathcap",20
Rumble,1054,"Doran's Shield",19
Rumble,3108,"Fiendish Codex",18
Rumble,1058,"Needlessly Large Rod",16
Rumble,2420,Stopwatch,15
Rumble,3158,"Ionian Boots of Lucidity",13
Rumble,1028,"Ruby Crystal",12
Rumble,6653,"Liandry's Anguish",12
Rumble,3145,"Hextech Alternator",9
Rumble,3111,"Mercury's Treads",9
Rumble,4637,"Demonic Embrace",9
Rumble,3102,"Banshee's Veil",9
Rumble,1011,"Giant's Belt",6
Rumble,2424,"Broken Stopwatch",4
Rumble,3047,"Plated Steelcaps",4
Rumble,4632,"Verdant Barrier",4
Rumble,3853,"Shard of True Ice",3
Rumble,1001,Boots,3
Rumble,2003,"Health Potion",2
Rumble,1029,"Cloth Armor",2
Rumble,4629,"Cosmic Drive",2
Rumble,4635,"Leeching Leer",2
Rumble,1035,Emberknife,1
Rumble,1033,"Null-Magic Mantle",1
Rumble,3067,Kindlegem,1
Rumble,3082,"Warden's Mail",1
Rumble,3100,"Lich Bane",1
Rumble,3513,"Eye of the Herald",1
Rumble,4628,"Horizon Focus",1
Rumble,4643,"Vigilant Wardstone",1
Rumble,3115,"Nashor's Tooth",1
Rumble,7011,"Upgraded Aeropack",1
Rumble,7012,"Liandry's Lament",1
Rumble,8001,"Anathema's Chains",1
Ryze,6656,Everfrost,96
Ryze,3040,"Seraph's Embrace",84
Ryze,3340,"Stealth Ward",63
Ryze,3363,"Farsight Alteration",59
Ryze,3158,"Ionian Boots of Lucidity",57
Ryze,3070,"Tear of the Goddess",42
Ryze,1082,"Dark Seal",38
Ryze,3157,"Zhonya's Hourglass",36
Ryze,3020,"Sorcerer's Shoes",30
Ryze,3111,"Mercury's Treads",27
Ryze,1052,"Amplifying Tome",24
Ryze,2031,"Refillable Potion",20
Ryze,2055,"Control Ward",16
Ryze,3916,"Oblivion Orb",15
Ryze,3110,"Frozen Heart",15
Ryze,1058,"Needlessly Large Rod",15
Ryze,2033,"Corrupting Potion",14
Ryze,3108,"Fiendish Codex",13
Ryze,3047,"Plated Steelcaps",11
Ryze,1026,"Blasting Wand",10
Ryze,4633,Riftmaker,10
Ryze,3089,"Rabadon's Deathcap",10
Ryze,3102,"Banshee's Veil",10
Ryze,3802,"Lost Chapter",9
Ryze,6655,"Luden's Tempest",9
Ryze,2421,"Broken Stopwatch",8
Ryze,3364,"Oracle Lens",8
Ryze,2420,Stopwatch,7
Ryze,4629,"Cosmic Drive",7
Ryze,3191,"Seeker's Armguard",7
Ryze,1029,"Cloth Armor",7
Ryze,3135,"Void Staff",5
Ryze,3067,Kindlegem,5
Ryze,3082,"Warden's Mail",5
Ryze,4630,"Blighting Jewel",4
Ryze,3024,"Glacial Buckler",4
Ryze,3165,Morellonomicon,4
Ryze,4632,"Verdant Barrier",3
Ryze,1028,"Ruby Crystal",3
Ryze,1027,"Sapphire Crystal",2
Ryze,3003,"Archangel's Staff",2
Ryze,3041,"Mejai's Soulstealer",2
Ryze,1057,"Negatron Cloak",2
Ryze,1033,"Null-Magic Mantle",2
Ryze,2139,"Elixir of Sorcery",1
Ryze,2010,"Total Biscuit of Everlasting Will",1
Ryze,2003,"Health Potion",1
Ryze,1001,Boots,1
Ryze,3117,"Mobility Boots",1
Ryze,1011,"Giant's Belt",1
Ryze,6653,"Liandry's Anguish",1
Ryze,1056,"Doran's Ring",1
Samira,6673,"Immortal Shieldbow",212
Samira,3363,"Farsight Alteration",187
Samira,1055,"Doran's Blade",156
Samira,3047,"Plated Steelcaps",146
Samira,6676,"The Collector",139
Samira,3031,"Infinity Edge",59
Samira,3340,"Stealth Ward",46
Samira,1038,"B. F. Sword",42
Samira,1037,Pickaxe,42
Samira,1018,"Cloak of Agility",41
Samira,3036,"Lord Dominik's Regards",41
Samira,3134,"Serrated Dirk",37
Samira,1001,Boots,37
Samira,1036,"Long Sword",29
Samira,2031,"Refillable Potion",27
Samira,3111,"Mercury's Treads",25
Samira,2055,"Control Ward",24
Samira,3006,"Berserker's Greaves",24
Samira,3026,"Guardian Angel",19
Samira,6631,Stridebreaker,18
Samira,2421,"Broken Stopwatch",17
Samira,3123,"Executioner's Calling",16
Samira,3072,Bloodthirster,15
Samira,2420,Stopwatch,14
Samira,1029,"Cloth Armor",10
Samira,1053,"Vampiric Scepter",9
Samira,3035,"Last Whisper",8
Samira,3033,"Mortal Reminder",6
Samira,3140,"Quicksilver Sash",5
Samira,3139,"Mercurial Scimitar",3
Samira,1042,Dagger,3
Samira,2003,"Health Potion",3
Samira,3053,"Sterak's Gage",3
Samira,6695,"Serpent's Fang",3
Samira,1033,"Null-Magic Mantle",2
Samira,1054,"Doran's Shield",2
Samira,1083,Cull,2
Samira,1031,"Chain Vest",2
Samira,3364,"Oracle Lens",2
Samira,3009,"Boots of Swiftness",1
Samira,3046,"Phantom Dancer",1
Samira,3143,"Randuin's Omen",1
Samira,3155,Hexdrinker,1
Samira,3086,Zeal,1
Samira,3508,"Essence Reaver",1
Samira,6333,"Death's Dance",1
Samira,3076,"Bramble Vest",1
Samira,6670,Noonquiver,1
Samira,6671,Galeforce,1
Samira,3067,Kindlegem,1
Samira,6694,"Serylda's Grudge",1
Samira,7008,Bloodward,1
Sejuani,3364,"Oracle Lens",46
Sejuani,3047,"Plated Steelcaps",45
Sejuani,3068,"Sunfire Aegis",39
Sejuani,1011,"Giant's Belt",18
Sejuani,8001,"Anathema's Chains",18
Sejuani,2055,"Control Ward",18
Sejuani,3076,"Bramble Vest",17
Sejuani,1028,"Ruby Crystal",17
Sejuani,3001,"Abyssal Mask",17
Sejuani,6662,"Frostfire Gauntlet",17
Sejuani,2031,"Refillable Potion",17
Sejuani,3340,"Stealth Ward",16
Sejuani,3075,Thornmail,14
Sejuani,3083,"Warmog's Armor",13
Sejuani,3111,"Mercury's Treads",10
Sejuani,3067,Kindlegem,9
Sejuani,1029,"Cloth Armor",7
Sejuani,1057,"Negatron Cloak",7
Sejuani,3143,"Randuin's Omen",6
Sejuani,2033,"Corrupting Potion",5
Sejuani,3158,"Ionian Boots of Lucidity",5
Sejuani,1033,"Null-Magic Mantle",4
Sejuani,1054,"Doran's Shield",3
Sejuani,3105,"Aegis of the Legion",3
Sejuani,6660,"Bami's Cinder",3
Sejuani,3801,"Crystalline Bracer",2
Sejuani,1035,Emberknife,1
Sejuani,2420,Stopwatch,1
Sejuani,2421,"Broken Stopwatch",1
Sejuani,3041,"Mejai's Soulstealer",1
Sejuani,1001,Boots,1
Sejuani,3190,"Locket of the Iron Solari",1
Sejuani,3860,"Bulwark of the Mountain",1
Sejuani,3082,"Warden's Mail",1
Senna,3864,"Black Mist Scythe",224
Senna,3364,"Oracle Lens",216
Senna,6632,"Divine Sunderer",167
Senna,3009,"Boots of Swiftness",156
Senna,2055,"Control Ward",79
Senna,6672,"Kraken Slayer",51
Senna,3094,"Rapid Firecannon",49
Senna,3071,"Black Cleaver",46
Senna,6677,Rageknife,44
Senna,3123,"Executioner's Calling",43
Senna,3047,"Plated Steelcaps",40
Senna,1036,"Long Sword",40
Senna,3124,"Guinsoo's Rageblade",35
Senna,3363,"Farsight Alteration",31
Senna,3133,"Caulfield's Warhammer",25
Senna,3067,Kindlegem,25
Senna,1042,Dagger,25
Senna,3086,Zeal,22
Senna,1018,"Cloak of Agility",19
Senna,2031,"Refillable Potion",17
Senna,1028,"Ruby Crystal",17
Senna,2422,"Slightly Magical Footwear",15
Senna,3134,"Serrated Dirk",14
Senna,3070,"Tear of the Goddess",14
Senna,3006,"Berserker's Greaves",14
Senna,3033,"Mortal Reminder",13
Senna,3863,"Harrowing Crescent",12
Senna,1055,"Doran's Blade",11
Senna,3044,Phage,10
Senna,6695,"Serpent's Fang",10
Senna,3057,Sheen,10
Senna,3111,"Mercury's Treads",10
Senna,6609,"Chempunk Chainsword",10
Senna,3158,"Ionian Boots of Lucidity",9
Senna,3179,"Umbral Glaive",8
Senna,1001,Boots,8
Senna,3042,Muramana,7
Senna,2015,"Kircheis Shard",7
Senna,1037,Pickaxe,5
Senna,3340,"Stealth Ward",5
Senna,4643,"Vigilant Wardstone",4
Senna,6692,Eclipse,4
Senna,3026,"Guardian Angel",4
Senna,3156,"Maw of Malmortius",4
Senna,3035,"Last Whisper",4
Senna,3036,"Lord Dominik's Regards",3
Senna,2420,Stopwatch,3
Senna,6691,"Duskblade of Draktharr",3
Senna,2424,"Broken Stopwatch",2
Senna,1053,"Vampiric Scepter",2
Senna,1082,"Dark Seal",2
Senna,3004,Manamune,2
Senna,2010,"Total Biscuit of Everlasting Will",2
Senna,2421,"Broken Stopwatch",2
Senna,3091,"Wit's End",2
Senna,6670,Noonquiver,2
Senna,6693,"Prowler's Claw",2
Senna,7017,Deicide,2
Senna,1033,"Null-Magic Mantle",1
Senna,3011,"Chemtech Putrifier",1
Senna,3031,"Infinity Edge",1
Senna,3142,"Youmuu's Ghostblade",1
Senna,3155,Hexdrinker,1
Senna,3157,"Zhonya's Hourglass",1
Senna,3862,"Spectral Sickle",1
Senna,3916,"Oblivion Orb",1
Senna,6617,"Moonstone Renewer",1
Senna,3814,"Edge of Night",1
Senna,1043,"Recurve Bow",1
Senna,3513,"Eye of the Herald",1
Senna,6676,"The Collector",1
Senna,2003,"Health Potion",1
Senna,2065,"Shurelya's Battlesong",1
Senna,2423,"Perfectly Timed Stopwatch",1
Senna,8001,"Anathema's Chains",1
Seraphine,3158,"Ionian Boots of Lucidity",137
Seraphine,3364,"Oracle Lens",107
Seraphine,3853,"Shard of True Ice",99
Seraphine,6617,"Moonstone Renewer",98
Seraphine,3011,"Chemtech Putrifier",51
Seraphine,2055,"Control Ward",41
Seraphine,3363,"Farsight Alteration",39
Seraphine,1082,"Dark Seal",29
Seraphine,3070,"Tear of the Goddess",28
Seraphine,6616,"Staff of Flowing Water",24
Seraphine,6653,"Liandry's Anguish",24
Seraphine,3916,"Oblivion Orb",23
Seraphine,1052,"Amplifying Tome",23
Seraphine,4642,"Bandleglass Mirror",21
Seraphine,1056,"Doran's Ring",20
Seraphine,2065,"Shurelya's Battlesong",19
Seraphine,3114,"Forbidden Idol",17
Seraphine,3340,"Stealth Ward",15
Seraphine,1004,"Faerie Charm",13
Seraphine,3067,Kindlegem,12
Seraphine,4629,"Cosmic Drive",12
Seraphine,2031,"Refillable Potion",12
Seraphine,3040,"Seraph's Embrace",11
Seraphine,3504,"Ardent Censer",10
Seraphine,3116,"Rylai's Crystal Scepter",9
Seraphine,2421,"Broken Stopwatch",8
Seraphine,3020,"Sorcerer's Shoes",8
Seraphine,3157,"Zhonya's Hourglass",8
Seraphine,3041,"Mejai's Soulstealer",8
Seraphine,3107,Redemption,8
Seraphine,3108,"Fiendish Codex",6
Seraphine,1001,Boots,5
Seraphine,1058,"Needlessly Large Rod",5
Seraphine,4643,"Vigilant Wardstone",5
Seraphine,1028,"Ruby Crystal",5
Seraphine,2420,Stopwatch,4
Seraphine,2422,"Slightly Magical Footwear",4
Seraphine,6655,"Luden's Tempest",4
Seraphine,1011,"Giant's Belt",3
Seraphine,3802,"Lost Chapter",3
Seraphine,3860,"Bulwark of the Mountain",3
Seraphine,1026,"Blasting Wand",3
Seraphine,3009,"Boots of Swiftness",3
Seraphine,3111,"Mercury's Treads",2
Seraphine,3851,Frostfang,2
Seraphine,3191,"Seeker's Armguard",2
Seraphine,3222,"Mikael's Blessing",2
Seraphine,6656,Everfrost,2
Seraphine,3859,"Targon's Buckler",1
Seraphine,3102,"Banshee's Veil",1
Seraphine,3047,"Plated Steelcaps",1
Seraphine,2033,"Corrupting Potion",1
Seraphine,4630,"Blighting Jewel",1
Seraphine,4632,"Verdant Barrier",1
Seraphine,4638,"Watchful Wardstone",1
Seraphine,2010,"Total Biscuit of Everlasting Will",1
Seraphine,2003,"Health Potion",1
Seraphine,1029,"Cloth Armor",1
Seraphine,3145,"Hextech Alternator",1
Seraphine,3850,"Spellthief's Edge",1
Seraphine,3024,"Glacial Buckler",1
Seraphine,3003,"Archangel's Staff",1
Seraphine,7012,"Liandry's Lament",1
Sett,3047,"Plated Steelcaps",291
Sett,6631,Stridebreaker,246
Sett,3340,"Stealth Ward",231
Sett,3053,"Sterak's Gage",189
Sett,3364,"Oracle Lens",168
Sett,1055,"Doran's Blade",136
Sett,1028,"Ruby Crystal",127
Sett,1054,"Doran's Shield",113
Sett,6630,Goredrinker,111
Sett,2055,"Control Ward",100
Sett,3111,"Mercury's Treads",84
Sett,3044,Phage,74
Sett,3076,"Bramble Vest",66
Sett,2031,"Refillable Potion",60
Sett,3363,"Farsight Alteration",60
Sett,3748,"Titanic Hydra",56
Sett,3857,"Pauldrons of Whiterock",54
Sett,1037,Pickaxe,51
Sett,3067,Kindlegem,42
Sett,1011,"Giant's Belt",41
Sett,3742,"Dead Man's Plate",38
Sett,3009,"Boots of Swiftness",35
Sett,1029,"Cloth Armor",33
Sett,3066,"Winged Moonplate",33
Sett,3153,"Blade of The Ruined King",32
Sett,1036,"Long Sword",30
Sett,3123,"Executioner's Calling",28
Sett,3075,Thornmail,27
Sett,1001,Boots,27
Sett,3077,Tiamat,26
Sett,6664,"Turbo Chemtank",23
Sett,3855,"Runesteel Spaulders",20
Sett,8001,"Anathema's Chains",19
Sett,1033,"Null-Magic Mantle",18
Sett,6029,"Ironspike Whip",17
Sett,3158,"Ionian Boots of Lucidity",16
Sett,3143,"Randuin's Omen",14
Sett,3051,"Hearthbound Axe",13
Sett,4401,"Force of Nature",11
Sett,1057,"Negatron Cloak",11
Sett,2421,"Broken Stopwatch",10
Sett,3181,Hullbreaker,10
Sett,3133,"Caulfield's Warhammer",10
Sett,3190,"Locket of the Iron Solari",9
Sett,3071,"Black Cleaver",9
Sett,1031,"Chain Vest",9
Sett,3082,"Warden's Mail",9
Sett,6660,"Bami's Cinder",8
Sett,2420,Stopwatch,7
Sett,3193,"Gargoyle Stoneplate",5
Sett,3211,"Spectre's Cowl",5
Sett,1053,"Vampiric Scepter",5
Sett,3078,"Trinity Force",5
Sett,3105,"Aegis of the Legion",5
Sett,6609,"Chempunk Chainsword",4
Sett,3091,"Wit's End",4
Sett,3001,"Abyssal Mask",4
Sett,1042,Dagger,4
Sett,6632,"Divine Sunderer",3
Sett,1083,Cull,3
Sett,3117,"Mobility Boots",3
Sett,3065,"Spirit Visage",3
Sett,3083,"Warmog's Armor",2
Sett,3068,"Sunfire Aegis",2
Sett,3026,"Guardian Angel",2
Sett,6333,"Death's Dance",2
Sett,6695,"Serpent's Fang",2
Sett,2003,"Health Potion",2
Sett,1038,"B. F. Sword",1
Sett,3155,Hexdrinker,1
Sett,1018,"Cloak of Agility",1
Sett,3057,Sheen,1
Sett,3050,"Zeke's Convergence",1
Sett,4643,"Vigilant Wardstone",1
Sett,3854,"Steel Shoulderguards",1
Sett,6662,"Frostfire Gauntlet",1
Sett,1043,"Recurve Bow",1
Sett,6670,Noonquiver,1
Sett,6673,"Immortal Shieldbow",1
Shaco,3364,"Oracle Lens",178
Shaco,3158,"Ionian Boots of Lucidity",108
Shaco,6653,"Liandry's Anguish",85
Shaco,3006,"Berserker's Greaves",66
Shaco,4629,"Cosmic Drive",49
Shaco,2031,"Refillable Potion",48
Shaco,3508,"Essence Reaver",43
Shaco,1082,"Dark Seal",43
Shaco,6631,Stridebreaker,36
Shaco,1036,"Long Sword",32
Shaco,6691,"Duskblade of Draktharr",31
Shaco,3157,"Zhonya's Hourglass",30
Shaco,6676,"The Collector",27
Shaco,3108,"Fiendish Codex",26
Shaco,2055,"Control Ward",25
Shaco,1052,"Amplifying Tome",24
Shaco,3041,"Mejai's Soulstealer",23
Shaco,3916,"Oblivion Orb",20
Shaco,3067,Kindlegem,14
Shaco,2421,"Broken Stopwatch",14
Shaco,3853,"Shard of True Ice",11
Shaco,3153,"Blade of The Ruined King",11
Shaco,6662,"Frostfire Gauntlet",10
Shaco,1037,Pickaxe,10
Shaco,3165,Morellonomicon,10
Shaco,3134,"Serrated Dirk",10
Shaco,3748,"Titanic Hydra",9
Shaco,3057,Sheen,9
Shaco,4637,"Demonic Embrace",9
Shaco,3133,"Caulfield's Warhammer",9
Shaco,3340,"Stealth Ward",8
Shaco,1018,"Cloak of Agility",8
Shaco,1028,"Ruby Crystal",8
