championName,itemId,itemName,winCount,totalCount,winRatio
Rengar,2421,"Broken Stopwatch",12,17,0.7059
Rengar,3143,"Randuin's Omen",7,10,0.7000
Rengar,3211,"Spectre's Cowl",7,10,0.7000
Rengar,3157,"Zhonya's Hourglass",18,26,0.6923
Rengar,6676,"The Collector",21,31,0.6774
Rengar,2420,Stopwatch,4,6,0.6667
Rengar,3111,"Mercury's Treads",22,34,0.6471
Rengar,3748,"Titanic Hydra",9,14,0.6429
Rengar,3044,Phage,5,8,0.6250
Rengar,3031,"Infinity Edge",18,29,0.6207
Rengar,6631,Stridebreaker,94,152,0.6184
Rengar,3181,Hullbreaker,22,36,0.6111
Rengar,1031,"Chain Vest",3,5,0.6000
Rengar,3191,"Seeker's Armguard",6,10,0.6000
Rengar,3026,"Guardian Angel",9,15,0.6000
Rengar,3086,Zeal,3,5,0.6000
Rengar,3814,"Edge of Night",13,22,0.5909
Rengar,1029,"Cloth Armor",7,12,0.5833
Rengar,6632,"Divine Sunderer",15,26,0.5769
Rengar,3508,"Essence Reaver",130,229,0.5677
Rengar,6609,"Chempunk Chainsword",5,9,0.5556
Rengar,3077,Tiamat,5,9,0.5556
Rengar,3134,"Serrated Dirk",34,62,0.5484
Rengar,1037,Pickaxe,13,24,0.5417
Rengar,3065,"Spirit Visage",9,17,0.5294
Rengar,3035,"Last Whisper",19,36,0.5278
Rengar,6630,Goredrinker,70,133,0.5263
Rengar,3036,"Lord Dominik's Regards",39,75,0.5200
Rengar,3158,"Ionian Boots of Lucidity",138,267,0.5169
Rengar,3074,"Ravenous Hydra",3,6,0.5000
Rengar,1011,"Giant's Belt",2,4,0.5000
Rengar,4629,"Cosmic Drive",1,2,0.5000
Rengar,3075,Thornmail,1,2,0.5000
Rengar,3078,"Trinity Force",5,10,0.5000
Rengar,3109,"Knight's Vow",1,2,0.5000
Rengar,6694,"Serylda's Grudge",1,2,0.5000
Rengar,6695,"Serpent's Fang",24,49,0.4898
Rengar,3047,"Plated Steelcaps",62,127,0.4882
Rengar,1038,"B. F. Sword",6,13,0.4615
Rengar,3123,"Executioner's Calling",22,48,0.4583
Rengar,1053,"Vampiric Scepter",5,11,0.4545
Rengar,1018,"Cloak of Agility",21,47,0.4468
Rengar,3067,Kindlegem,12,27,0.4444
Rengar,3033,"Mortal Reminder",4,9,0.4444
Rengar,3071,"Black Cleaver",14,32,0.4375
Rengar,3108,"Fiendish Codex",3,7,0.4286
Rengar,3082,"Warden's Mail",3,7,0.4286
Rengar,1036,"Long Sword",49,115,0.4261
Rengar,6692,Eclipse,25,59,0.4237
Rengar,1001,Boots,16,39,0.4103
Rengar,3133,"Caulfield's Warhammer",19,47,0.4043
Rengar,3076,"Bramble Vest",10,26,0.3846
Rengar,6691,"Duskblade of Draktharr",22,58,0.3793
Rengar,6029,"Ironspike Whip",6,17,0.3529
Rengar,1028,"Ruby Crystal",14,41,0.3415
Rengar,3155,Hexdrinker,1,3,0.3333
Rengar,3057,Sheen,8,24,0.3333
Rengar,6333,"Death's Dance",4,13,0.3077
Riven,1011,"Giant's Belt",1,1,1.0000
Riven,3117,"Mobility Boots",1,1,1.0000
Riven,6676,"The Collector",1,1,1.0000
Riven,1033,"Null-Magic Mantle",2,2,1.0000
Riven,3072,Bloodthirster,1,1,1.0000
Riven,3006,"Berserker's Greaves",1,1,1.0000
Riven,3065,"Spirit Visage",6,7,0.8571
Riven,1038,"B. F. Sword",18,21,0.8571
Riven,6692,Eclipse,4,5,0.8000
Riven,6693,"Prowler's Claw",3,4,0.7500
Riven,3155,Hexdrinker,9,12,0.7500
Riven,3077,Tiamat,9,12,0.7500
Riven,2420,Stopwatch,22,32,0.6875
Riven,6631,Stridebreaker,17,25,0.6800
Riven,3111,"Mercury's Treads",55,81,0.6790
Riven,6333,"Death's Dance",78,115,0.6783
Riven,6695,"Serpent's Fang",20,30,0.6667
Riven,3143,"Randuin's Omen",2,3,0.6667
Riven,3082,"Warden's Mail",2,3,0.6667
Riven,6035,"Silvermere Dawn",4,6,0.6667
Riven,3814,"Edge of Night",2,3,0.6667
Riven,3026,"Guardian Angel",50,76,0.6579
Riven,3053,"Sterak's Gage",53,83,0.6386
Riven,1031,"Chain Vest",30,47,0.6383
Riven,3074,"Ravenous Hydra",32,51,0.6275
Riven,3156,"Maw of Malmortius",10,16,0.6250
Riven,3508,"Essence Reaver",13,21,0.6190
Riven,2421,"Broken Stopwatch",38,62,0.6129
Riven,3071,"Black Cleaver",297,491,0.6049
Riven,3181,Hullbreaker,6,10,0.6000
Riven,6609,"Chempunk Chainsword",41,69,0.5942
Riven,3158,"Ionian Boots of Lucidity",248,426,0.5822
Riven,1029,"Cloth Armor",22,38,0.5789
Riven,1037,Pickaxe,39,68,0.5735
Riven,6694,"Serylda's Grudge",30,53,0.5660
Riven,6630,Goredrinker,411,743,0.5532
Riven,1028,"Ruby Crystal",31,60,0.5167
Riven,3142,"Youmuu's Ghostblade",1,2,0.5000
Riven,3044,Phage,30,60,0.5000
Riven,3140,"Quicksilver Sash",3,6,0.5000
Riven,3076,"Bramble Vest",3,6,0.5000
Riven,3134,"Serrated Dirk",7,14,0.5000
Riven,3036,"Lord Dominik's Regards",2,4,0.5000
Riven,8001,"Anathema's Chains",2,4,0.5000
Riven,3033,"Mortal Reminder",1,2,0.5000
Riven,6632,"Divine Sunderer",1,2,0.5000
Riven,3047,"Plated Steelcaps",114,229,0.4978
Riven,3123,"Executioner's Calling",69,148,0.4662
Riven,3133,"Caulfield's Warhammer",108,234,0.4615
Riven,1036,"Long Sword",83,195,0.4256
Riven,3035,"Last Whisper",10,24,0.4167
Riven,3067,Kindlegem,36,88,0.4091
Riven,1018,"Cloak of Agility",1,3,0.3333
Riven,1053,"Vampiric Scepter",1,3,0.3333
Riven,1001,Boots,20,64,0.3125
Riven,6029,"Ironspike Whip",6,20,0.3000
Rumble,7010,Vespertide,2,2,1.0000
Rumble,4643,"Vigilant Wardstone",2,2,1.0000
Rumble,3075,Thornmail,3,3,1.0000
Rumble,8001,"Anathema's Chains",1,1,1.0000
Rumble,7012,"Liandry's Lament",1,1,1.0000
Rumble,3100,"Lich Bane",1,1,1.0000
Rumble,3115,"Nashor's Tooth",1,1,1.0000
Rumble,3851,Frostfang,1,1,1.0000
Rumble,4401,"Force of Nature",1,1,1.0000
Rumble,3001,"Abyssal Mask",1,1,1.0000
Rumble,3041,"Mejai's Soulstealer",141,178,0.7921
Rumble,4629,"Cosmic Drive",3,4,0.7500
Rumble,3513,"Eye of the Herald",2,3,0.6667
Rumble,4635,"Leeching Leer",2,3,0.6667
Rumble,3116,"Rylai's Crystal Scepter",2,3,0.6667
Rumble,7011,"Upgraded Aeropack",2,3,0.6667
Rumble,1033,"Null-Magic Mantle",2,3,0.6667
Rumble,3047,"Plated Steelcaps",15,24,0.6250
Rumble,3102,"Banshee's Veil",24,39,0.6154
Rumble,3089,"Rabadon's Deathcap",43,71,0.6056
Rumble,1058,"Needlessly Large Rod",53,91,0.5824
Rumble,3165,Morellonomicon,113,199,0.5678
Rumble,4637,"Demonic Embrace",25,45,0.5556
Rumble,2420,Stopwatch,35,63,0.5556
Rumble,3157,"Zhonya's Hourglass",329,605,0.5438
Rumble,3152,"Hextech Rocketbelt",195,367,0.5313
Rumble,4630,"Blighting Jewel",53,101,0.5248
Rumble,3135,"Void Staff",125,240,0.5208
Rumble,3191,"Seeker's Armguard",42,82,0.5122
Rumble,4636,"Night Harvester",186,368,0.5054
Rumble,3020,"Sorcerer's Shoes",452,896,0.5045
Rumble,2424,"Broken Stopwatch",4,8,0.5000
Rumble,6653,"Liandry's Anguish",15,30,0.5000
Rumble,3076,"Bramble Vest",1,2,0.5000
Rumble,4633,Riftmaker,87,179,0.4860
Rumble,3158,"Ionian Boots of Lucidity",10,21,0.4762
Rumble,1011,"Giant's Belt",9,19,0.4737
Rumble,1026,"Blasting Wand",71,152,0.4671
Rumble,2421,"Broken Stopwatch",42,90,0.4667
Rumble,3111,"Mercury's Treads",15,34,0.4412
Rumble,3916,"Oblivion Orb",136,312,0.4359
Rumble,1082,"Dark Seal",189,439,0.4305
Rumble,1052,"Amplifying Tome",67,156,0.4295
Rumble,4632,"Verdant Barrier",7,17,0.4118
Rumble,3108,"Fiendish Codex",27,66,0.4091
Rumble,3009,"Boots of Swiftness",2,5,0.4000
Rumble,3853,"Shard of True Ice",5,14,0.3571
Rumble,1028,"Ruby Crystal",13,40,0.3250
Rumble,1029,"Cloth Armor",4,14,0.2857
Rumble,3145,"Hextech Alternator",5,32,0.1563
Rumble,1001,Boots,2,16,0.1250
Ryze,3009,"Boots of Swiftness",1,1,1.0000
Ryze,3001,"Abyssal Mask",2,2,1.0000
Ryze,4632,"Verdant Barrier",7,9,0.7778
Ryze,3003,"Archangel's Staff",6,8,0.7500
Ryze,3082,"Warden's Mail",6,9,0.6667
Ryze,1028,"Ruby Crystal",4,6,0.6667
Ryze,3102,"Banshee's Veil",19,29,0.6552
Ryze,3067,Kindlegem,9,14,0.6429
Ryze,2420,Stopwatch,19,30,0.6333
Ryze,3041,"Mejai's Soulstealer",10,16,0.6250
Ryze,3024,"Glacial Buckler",8,13,0.6154
Ryze,2421,"Broken Stopwatch",24,39,0.6154
Ryze,1029,"Cloth Armor",19,31,0.6129
Ryze,3111,"Mercury's Treads",57,94,0.6064
Ryze,3089,"Rabadon's Deathcap",25,42,0.5952
Ryze,4629,"Cosmic Drive",14,24,0.5833
Ryze,3191,"Seeker's Armguard",15,26,0.5769
Ryze,3157,"Zhonya's Hourglass",86,150,0.5733
Ryze,1082,"Dark Seal",51,92,0.5543
Ryze,3040,"Seraph's Embrace",185,336,0.5506
Ryze,3165,Morellonomicon,17,31,0.5484
Ryze,6655,"Luden's Tempest",24,44,0.5455
Ryze,1058,"Needlessly Large Rod",55,102,0.5392
Ryze,6656,Everfrost,197,366,0.5383
Ryze,4633,Riftmaker,22,41,0.5366
Ryze,3108,"Fiendish Codex",23,43,0.5349
Ryze,3020,"Sorcerer's Shoes",46,86,0.5349
Ryze,1001,Boots,8,15,0.5333
Ryze,3110,"Frozen Heart",23,44,0.5227
Ryze,3158,"Ionian Boots of Lucidity",128,251,0.5100
Ryze,3135,"Void Staff",17,34,0.5000
Ryze,4630,"Blighting Jewel",8,16,0.5000
Ryze,3047,"Plated Steelcaps",12,24,0.5000
Ryze,1011,"Giant's Belt",1,2,0.5000
Ryze,1026,"Blasting Wand",11,23,0.4783
Ryze,3802,"Lost Chapter",7,15,0.4667
Ryze,3070,"Tear of the Goddess",61,131,0.4656
Ryze,1052,"Amplifying Tome",42,91,0.4615
Ryze,3916,"Oblivion Orb",26,61,0.4262
Ryze,1027,"Sapphire Crystal",1,4,0.2500
Ryze,1057,"Negatron Cloak",1,4,0.2500
Ryze,1033,"Null-Magic Mantle",1,4,0.2500
Ryze,6653,"Liandry's Anguish",1,5,0.2000
Samira,3133,"Caulfield's Warhammer",1,1,1.0000
Samira,3089,"Rabadon's Deathcap",1,1,1.0000
Samira,3076,"Bramble Vest",1,1,1.0000
Samira,3070,"Tear of the Goddess",1,1,1.0000
Samira,3110,"Frozen Heart",2,2,1.0000
Samira,3046,"Phantom Dancer",1,1,1.0000
Samira,3068,"Sunfire Aegis",1,1,1.0000
Samira,3135,"Void Staff",1,1,1.0000
Samira,3009,"Boots of Swiftness",9,11,0.8182
Samira,1042,Dagger,7,9,0.7778
Samira,7008,Bloodward,6,8,0.7500
Samira,3140,"Quicksilver Sash",12,16,0.7500
Samira,2421,"Broken Stopwatch",45,65,0.6923
Samira,6333,"Death's Dance",2,3,0.6667
Samira,3211,"Spectre's Cowl",2,3,0.6667
Samira,3031,"Infinity Edge",176,267,0.6592
Samira,3139,"Mercurial Scimitar",9,14,0.6429
Samira,3033,"Mortal Reminder",19,30,0.6333
Samira,1038,"B. F. Sword",136,220,0.6182
Samira,3026,"Guardian Angel",52,85,0.6118
Samira,6631,Stridebreaker,26,45,0.5778
Samira,2420,Stopwatch,30,52,0.5769
Samira,3086,Zeal,4,7,0.5714
Samira,3111,"Mercury's Treads",83,147,0.5646
Samira,6676,"The Collector",366,654,0.5596
Samira,6695,"Serpent's Fang",12,22,0.5455
Samira,3072,Bloodthirster,49,93,0.5269
Samira,3006,"Berserker's Greaves",61,118,0.5169
Samira,1053,"Vampiric Scepter",36,70,0.5143
Samira,3036,"Lord Dominik's Regards",111,221,0.5023
Samira,3053,"Sterak's Gage",4,8,0.5000
Samira,3143,"Randuin's Omen",2,4,0.5000
Samira,3082,"Warden's Mail",1,2,0.5000
Samira,6694,"Serylda's Grudge",1,2,0.5000
Samira,3047,"Plated Steelcaps",329,663,0.4962
Samira,6673,"Immortal Shieldbow",497,1007,0.4935
Samira,1037,Pickaxe,74,159,0.4654
Samira,1033,"Null-Magic Mantle",4,10,0.4000
Samira,1029,"Cloth Armor",11,28,0.3929
Samira,3035,"Last Whisper",24,62,0.3871
Samira,3134,"Serrated Dirk",55,144,0.3819
Samira,1018,"Cloak of Agility",73,197,0.3706
Samira,3123,"Executioner's Calling",40,114,0.3509
Samira,1001,Boots,46,133,0.3459
Samira,1036,"Long Sword",56,164,0.3415
Samira,3067,Kindlegem,1,3,0.3333
Samira,1028,"Ruby Crystal",1,3,0.3333
Samira,3158,"Ionian Boots of Lucidity",1,3,0.3333
Samira,3508,"Essence Reaver",1,3,0.3333
Samira,6670,Noonquiver,4,20,0.2000
Samira,1031,"Chain Vest",1,6,0.1667
Sejuani,3110,"Frozen Heart",1,1,1.0000
Sejuani,2420,Stopwatch,3,3,1.0000
Sejuani,3860,"Bulwark of the Mountain",2,2,1.0000
Sejuani,3082,"Warden's Mail",4,5,0.8000
Sejuani,3801,"Crystalline Bracer",6,8,0.7500
Sejuani,3083,"Warmog's Armor",31,45,0.6889
Sejuani,2421,"Broken Stopwatch",2,3,0.6667
Sejuani,3001,"Abyssal Mask",31,50,0.6200
Sejuani,3143,"Randuin's Omen",15,26,0.5769
Sejuani,3105,"Aegis of the Legion",4,7,0.5714
Sejuani,8001,"Anathema's Chains",35,63,0.5556
Sejuani,3111,"Mercury's Treads",28,52,0.5385
Sejuani,3068,"Sunfire Aegis",66,127,0.5197
Sejuani,3041,"Mejai's Soulstealer",1,2,0.5000
Sejuani,3190,"Locket of the Iron Solari",1,2,0.5000
Sejuani,3075,Thornmail,31,64,0.4844
Sejuani,3067,Kindlegem,27,56,0.4821
Sejuani,3047,"Plated Steelcaps",71,154,0.4610
Sejuani,6662,"Frostfire Gauntlet",36,80,0.4500
Sejuani,1028,"Ruby Crystal",21,47,0.4468
Sejuani,1082,"Dark Seal",3,7,0.4286
Sejuani,3158,"Ionian Boots of Lucidity",8,20,0.4000
Sejuani,1033,"Null-Magic Mantle",7,18,0.3889
Sejuani,1011,"Giant's Belt",26,67,0.3881
Sejuani,1057,"Negatron Cloak",10,26,0.3846
Sejuani,3076,"Bramble Vest",23,61,0.3770
Sejuani,6660,"Bami's Cinder",4,16,0.2500
Sejuani,3193,"Gargoyle Stoneplate",1,4,0.2500
Sejuani,3109,"Knight's Vow",1,4,0.2500
Sejuani,1029,"Cloth Armor",5,25,0.2000
Sejuani,1001,Boots,1,5,0.2000
Senna,3095,Stormrazor,1,1,1.0000
Senna,7007,"Wyrmfallen Sacrifice",1,1,1.0000
Senna,7005,"Rimeforged Grasp",1,1,1.0000
Senna,3004,Manamune,6,6,1.0000
Senna,4638,"Watchful Wardstone",1,1,1.0000
Senna,3513,"Eye of the Herald",1,1,1.0000
Senna,3211,"Spectre's Cowl",1,1,1.0000
Senna,1011,"Giant's Belt",1,1,1.0000
Senna,1043,"Recurve Bow",1,1,1.0000
Senna,1031,"Chain Vest",2,2,1.0000
Senna,3142,"Youmuu's Ghostblade",1,1,1.0000
Senna,6333,"Death's Dance",1,1,1.0000
Senna,3850,"Spellthief's Edge",1,1,1.0000
Senna,3011,"Chemtech Putrifier",2,2,1.0000
Senna,3082,"Warden's Mail",2,2,1.0000
Senna,3085,"Runaan's Hurricane",2,2,1.0000
Senna,3001,"Abyssal Mask",1,1,1.0000
Senna,1053,"Vampiric Scepter",3,3,1.0000
Senna,3190,"Locket of the Iron Solari",4,5,0.8000
Senna,4643,"Vigilant Wardstone",22,28,0.7857
Senna,3091,"Wit's End",7,9,0.7778
Senna,6693,"Prowler's Claw",3,4,0.7500
Senna,3504,"Ardent Censer",9,12,0.7500
Senna,6691,"Duskblade of Draktharr",8,11,0.7273
Senna,2421,"Broken Stopwatch",8,11,0.7273
Senna,3862,"Spectral Sickle",5,7,0.7143
Senna,6694,"Serylda's Grudge",5,7,0.7143
Senna,6609,"Chempunk Chainsword",27,38,0.7105
Senna,3155,Hexdrinker,7,10,0.7000
Senna,1082,"Dark Seal",2,3,0.6667
Senna,1038,"B. F. Sword",2,3,0.6667
Senna,6676,"The Collector",6,9,0.6667
Senna,3042,Muramana,16,24,0.6667
Senna,3094,"Rapid Firecannon",127,202,0.6287
Senna,3071,"Black Cleaver",125,201,0.6219
Senna,3134,"Serrated Dirk",38,62,0.6129
Senna,3033,"Mortal Reminder",41,68,0.6029
Senna,8001,"Anathema's Chains",3,5,0.6000
Senna,6616,"Staff of Flowing Water",3,5,0.6000
Senna,1052,"Amplifying Tome",3,5,0.6000
Senna,3157,"Zhonya's Hourglass",3,5,0.6000
Senna,6692,Eclipse,9,15,0.6000
Senna,3179,"Umbral Glaive",19,32,0.5938
Senna,3036,"Lord Dominik's Regards",7,12,0.5833
Senna,2420,Stopwatch,11,19,0.5789
Senna,3047,"Plated Steelcaps",93,162,0.5741
Senna,1029,"Cloth Armor",4,7,0.5714
Senna,3026,"Guardian Angel",4,7,0.5714
Senna,6662,"Frostfire Gauntlet",4,7,0.5714
Senna,3086,Zeal,60,106,0.5660
Senna,6632,"Divine Sunderer",422,753,0.5604
Senna,3035,"Last Whisper",6,11,0.5455
Senna,2015,"Kircheis Shard",20,37,0.5405
Senna,3864,"Black Mist Scythe",532,992,0.5363
Senna,3124,"Guinsoo's Rageblade",97,181,0.5359
Senna,3009,"Boots of Swiftness",399,747,0.5341
Senna,6677,Rageknife,84,160,0.5250
Senna,1018,"Cloak of Agility",50,96,0.5208
Senna,3006,"Berserker's Greaves",30,58,0.5172
Senna,3070,"Tear of the Goddess",16,31,0.5161
Senna,3133,"Caulfield's Warhammer",67,130,0.5154
Senna,3158,"Ionian Boots of Lucidity",16,32,0.5000
Senna,1057,"Negatron Cloak",1,2,0.5000
Senna,3853,"Shard of True Ice",1,2,0.5000
Senna,3024,"Glacial Buckler",1,2,0.5000
Senna,3031,"Infinity Edge",1,2,0.5000
Senna,6671,Galeforce,1,2,0.5000
Senna,1028,"Ruby Crystal",28,59,0.4746
Senna,2065,"Shurelya's Battlesong",9,19,0.4737
Senna,6695,"Serpent's Fang",26,55,0.4727
Senna,3111,"Mercury's Treads",27,58,0.4655
Senna,3814,"Edge of Night",6,13,0.4615
Senna,6672,"Kraken Slayer",95,209,0.4545
Senna,3123,"Executioner's Calling",91,203,0.4483
Senna,1036,"Long Sword",71,159,0.4465
Senna,1033,"Null-Magic Mantle",3,7,0.4286
Senna,3156,"Maw of Malmortius",3,7,0.4286
Senna,3067,Kindlegem,65,153,0.4248
Senna,6617,"Moonstone Renewer",8,20,0.4000
Senna,2424,"Broken Stopwatch",2,5,0.4000
Senna,7017,Deicide,2,5,0.4000
Senna,1042,Dagger,51,130,0.3923
Senna,1001,Boots,7,20,0.3500
Senna,2423,"Perfectly Timed Stopwatch",2,6,0.3333
Senna,2422,"Slightly Magical Footwear",19,61,0.3115
Senna,3863,"Harrowing Crescent",15,52,0.2885
Senna,1037,Pickaxe,8,28,0.2857
Senna,3044,Phage,13,49,0.2653
Senna,3114,"Forbidden Idol",2,8,0.2500
Senna,3057,Sheen,10,42,0.2381
Senna,6670,Noonquiver,1,12,0.0833
Seraphine,6691,"Duskblade of Draktharr",1,1,1.0000
Seraphine,3003,"Archangel's Staff",2,2,1.0000
Seraphine,4632,"Verdant Barrier",2,2,1.0000
Seraphine,3165,Morellonomicon,5,6,0.8333
Seraphine,2423,"Perfectly Timed Stopwatch",4,5,0.8000
Seraphine,4643,"Vigilant Wardstone",11,14,0.7857
Seraphine,7012,"Liandry's Lament",3,4,0.7500
Seraphine,3041,"Mejai's Soulstealer",38,51,0.7451
Seraphine,3135,"Void Staff",5,7,0.7143
Seraphine,3107,Redemption,17,25,0.6800
Seraphine,3117,"Mobility Boots",2,3,0.6667
Seraphine,3860,"Bulwark of the Mountain",4,6,0.6667
Seraphine,2424,"Broken Stopwatch",4,6,0.6667
Seraphine,6656,Everfrost,16,25,0.6400
Seraphine,3009,"Boots of Swiftness",3,5,0.6000
Seraphine,2421,"Broken Stopwatch",12,21,0.5714
Seraphine,3111,"Mercury's Treads",4,7,0.5714
Seraphine,3191,"Seeker's Armguard",5,9,0.5556
Seraphine,6616,"Staff of Flowing Water",51,93,0.5484
Seraphine,3222,"Mikael's Blessing",7,13,0.5385
Seraphine,1011,"Giant's Belt",11,21,0.5238
Seraphine,1026,"Blasting Wand",13,25,0.5200
Seraphine,3114,"Forbidden Idol",40,77,0.5195
Seraphine,1058,"Needlessly Large Rod",29,56,0.5179
Seraphine,3504,"Ardent Censer",18,35,0.5143
Seraphine,3020,"Sorcerer's Shoes",37,72,0.5139
Seraphine,3011,"Chemtech Putrifier",107,209,0.5120
Seraphine,3157,"Zhonya's Hourglass",26,51,0.5098
Seraphine,6617,"Moonstone Renewer",199,397,0.5013
Seraphine,1028,"Ruby Crystal",9,18,0.5000
Seraphine,2420,Stopwatch,13,26,0.5000
Seraphine,1029,"Cloth Armor",3,6,0.5000
Seraphine,4638,"Watchful Wardstone",1,2,0.5000
Seraphine,2422,"Slightly Magical Footwear",2,4,0.5000
Seraphine,3040,"Seraph's Embrace",46,93,0.4946
Seraphine,3853,"Shard of True Ice",185,382,0.4843
Seraphine,1082,"Dark Seal",74,154,0.4805
Seraphine,4629,"Cosmic Drive",29,61,0.4754
Seraphine,3158,"Ionian Boots of Lucidity",301,634,0.4748
Seraphine,6653,"Liandry's Anguish",84,177,0.4746
Seraphine,3102,"Banshee's Veil",6,13,0.4615
Seraphine,3070,"Tear of the Goddess",72,159,0.4528
Seraphine,6655,"Luden's Tempest",14,31,0.4516
Seraphine,3108,"Fiendish Codex",19,43,0.4419
Seraphine,3116,"Rylai's Crystal Scepter",19,43,0.4419
Seraphine,4642,"Bandleglass Mirror",25,57,0.4386
Seraphine,1052,"Amplifying Tome",74,173,0.4277
Seraphine,2065,"Shurelya's Battlesong",30,74,0.4054
Seraphine,3916,"Oblivion Orb",42,112,0.3750
Seraphine,1004,"Faerie Charm",19,51,0.3725
Seraphine,3851,Frostfang,8,22,0.3636
Seraphine,3067,Kindlegem,14,40,0.3500
Seraphine,3047,"Plated Steelcaps",3,9,0.3333
Seraphine,4630,"Blighting Jewel",1,3,0.3333
Seraphine,3850,"Spellthief's Edge",2,7,0.2857
Seraphine,3089,"Rabadon's Deathcap",4,16,0.2500
Seraphine,3145,"Hextech Alternator",1,4,0.2500
Seraphine,3802,"Lost Chapter",3,14,0.2143
Seraphine,4005,"Imperial Mandate",1,6,0.1667
Seraphine,1001,Boots,3,22,0.1364
Sett,6673,"Immortal Shieldbow",2,2,1.0000
Sett,3134,"Serrated Dirk",4,4,1.0000
Sett,3057,Sheen,2,2,1.0000
Sett,3070,"Tear of the Goddess",2,2,1.0000
Sett,3508,"Essence Reaver",1,1,1.0000
Sett,6670,Noonquiver,1,1,1.0000
Sett,6693,"Prowler's Claw",1,1,1.0000
Sett,6672,"Kraken Slayer",1,1,1.0000
Sett,3513,"Eye of the Herald",1,1,1.0000
Sett,3050,"Zeke's Convergence",1,1,1.0000
Sett,6671,Galeforce,3,3,1.0000
Sett,1038,"B. F. Sword",3,3,1.0000
Sett,3033,"Mortal Reminder",1,1,1.0000
Sett,3035,"Last Whisper",1,1,1.0000
Sett,1018,"Cloak of Agility",1,1,1.0000
Sett,3105,"Aegis of the Legion",13,15,0.8667
Sett,3068,"Sunfire Aegis",6,7,0.8571
Sett,2421,"Broken Stopwatch",26,36,0.7222
Sett,6333,"Death's Dance",17,24,0.7083
Sett,3026,"Guardian Angel",7,10,0.7000
Sett,6632,"Divine Sunderer",7,10,0.7000
Sett,3091,"Wit's End",7,10,0.7000
Sett,3077,Tiamat,104,156,0.6667
Sett,4401,"Force of Nature",24,37,0.6486
Sett,6609,"Chempunk Chainsword",30,48,0.6250
Sett,3133,"Caulfield's Warhammer",24,39,0.6154
Sett,3065,"Spirit Visage",16,26,0.6154
Sett,2420,Stopwatch,19,31,0.6129
Sett,8001,"Anathema's Chains",50,83,0.6024
Sett,6662,"Frostfire Gauntlet",3,5,0.6000
Sett,3193,"Gargoyle Stoneplate",6,10,0.6000
Sett,3748,"Titanic Hydra",140,244,0.5738
Sett,6695,"Serpent's Fang",4,7,0.5714
Sett,3053,"Sterak's Gage",529,930,0.5688
Sett,1011,"Giant's Belt",122,215,0.5674
Sett,3742,"Dead Man's Plate",82,148,0.5541
Sett,3181,Hullbreaker,18,33,0.5455
Sett,3158,"Ionian Boots of Lucidity",24,44,0.5455
Sett,3078,"Trinity Force",8,15,0.5333
Sett,3075,Thornmail,78,147,0.5306
Sett,3071,"Black Cleaver",27,51,0.5294
Sett,1031,"Chain Vest",27,51,0.5294
Sett,3111,"Mercury's Treads",226,430,0.5256
Sett,6631,Stridebreaker,526,1004,0.5239
Sett,3076,"Bramble Vest",183,354,0.5169
Sett,3153,"Blade of The Ruined King",76,149,0.5101
Sett,3190,"Locket of the Iron Solari",15,30,0.5000
Sett,3083,"Warmog's Armor",7,14,0.5000
Sett,3001,"Abyssal Mask",12,24,0.5000
Sett,6630,Goredrinker,339,680,0.4985
Sett,3047,"Plated Steelcaps",657,1326,0.4955
Sett,3855,"Runesteel Spaulders",29,60,0.4833
Sett,3066,"Winged Moonplate",53,110,0.4818
Sett,3143,"Randuin's Omen",20,42,0.4762
Sett,1057,"Negatron Cloak",19,40,0.4750
Sett,1042,Dagger,8,17,0.4706
Sett,1037,Pickaxe,103,221,0.4661
Sett,3123,"Executioner's Calling",68,146,0.4658
Sett,1033,"Null-Magic Mantle",26,56,0.4643
Sett,3211,"Spectre's Cowl",12,27,0.4444
Sett,1029,"Cloth Armor",59,136,0.4338
Sett,3082,"Warden's Mail",13,30,0.4333
Sett,1028,"Ruby Crystal",247,578,0.4273
Sett,3009,"Boots of Swiftness",54,128,0.4219
Sett,3044,Phage,133,319,0.4169
Sett,3067,Kindlegem,64,155,0.4129
Sett,1053,"Vampiric Scepter",7,17,0.4118
Sett,3117,"Mobility Boots",2,5,0.4000
Sett,4643,"Vigilant Wardstone",2,5,0.4000
Sett,1001,Boots,38,98,0.3878
Sett,6029,"Ironspike Whip",26,70,0.3714
Sett,3857,"Pauldrons of Whiterock",68,185,0.3676
Sett,6664,"Turbo Chemtank",28,83,0.3373
Sett,1043,"Recurve Bow",4,12,0.3333
Sett,1036,"Long Sword",46,140,0.3286
Sett,6660,"Bami's Cinder",8,25,0.3200
Sett,3051,"Hearthbound Axe",10,39,0.2564
Sett,3854,"Steel Shoulderguards",1,5,0.2000
Shaco,6693,"Prowler's Claw",3,3,1.0000
Shaco,3513,"Eye of the Herald",8,8,1.0000
Shaco,2424,"Broken Stopwatch",4,4,1.0000
Shaco,3181,Hullbreaker,2,2,1.0000
Shaco,3155,Hexdrinker,1,1,1.0000
Shaco,6694,"Serylda's Grudge",3,3,1.0000
Shaco,6333,"Death's Dance",2,2,1.0000
Shaco,7012,"Liandry's Lament",2,2,1.0000
Shaco,6671,Galeforce,1,1,1.0000
Shaco,3046,"Phantom Dancer",1,1,1.0000
Shaco,3070,"Tear of the Goddess",1,1,1.0000
